Year,Region,Station,Replicate,lat,lon,depth,substrate,Season,ISOP,SPHA,DPOL,DBUG,GAMM,ENCH,SHER,ALIM,APLU,ITEM,IFRE,LCER,LCLA,LHOF,LUDE,PMOL,PVEJ,SFER,TTUB,IMWO,IMWH,ALOM,CHAE,NBRE,NSIM,OSER,PMIC,SAPP,SJOS,SLAC,UUNI,VINT,CHIR,CRYP,DEMI,DICR,MPED,PUDI,PWIN,PALB,PHAL,PSCA,STIC,TRIB,CTAN,MICR,TANY,HCHA,HOLI,ABLA,PROC,MTUB,PLOG,DIPO,HIRU,OLIG,TCHI,GAST,AMME,LPRO,RCOC,SNIK,TSUP,NELI,NCOM,NPAR,NPSE,PRIS,PNIG,PTUB,ORTH,PKIE,MONO,PROT,UNDE,HYAL,HSTA,PISC,AAME,APIG,BSOW,LMAU,LSPI,PBAV,VANG,DERO,DNIV,NAIS,NVAR,PBLA,SFOS,CLAD,DNEO,HARN,HYDR,PNER,POLY,PSEU,PARA,PSMI,TAYP,COEL,THIE,ALMO,BTEN,VSIN,EPHE,HEXA,OECE,ZYGO,Na2O,Magnesium,MagnesiumOxide,AluminumOxide,SiliconDioxide,Quartz,PhosphorusPentoxide,Sulphur,DDT_TOTAL,P.P.TDE,P.P.DDE,P.P.DDE.1,HeptachlorEpoxide,Potassium,PotassiumOxide,Calcium,CalciumOxide,TitaniumDioxide,Chromium,Manganese,ManganeseOxide,XTR.Iron,Iron,IronOxide,Cobalt,Nickel,Copper,Zinc,Selenium,Strontium,Beryllium,Silver,Cadmium,Tin,TotalCarbon,OrganicCarbon,Carbon.Nitrogen_Ratio,TotalNitrogen,Mercury,Lead,Uranium,Vanadium,Arsenic,Chloride,Fluoride,Sand,Silt,Clay,Mean_grainsize,simpsonD,shannon
2012,Main Basin,MZ24,3,43.51001667,-82.3878,43,silty clay ,NA,0,227.7,0,62.1,0,0,82.8,0,0,0,0,0,0,103.5,0,0,434.7,41.4,0,103.5,186.3,41.4,0,0,0,0,0,248.4,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,8778.7,2.1,8.2,72.2,67.3,0.1,0.1,1.2,0,2.2,0.4,0,3197.3,2.7,6895.1,1.9,0.4,30.3,1647,0.2,3.4,28302.8,2.3,18.4,38.9,30.1,56,13.9,58.2,0.4,0.2,1.1,6.8,0.7,1.9,7,0.2,300.9,46.4,0.4,34.9,4,29.1,486.8,38.6,30.6,30.8,5.1,0.855471452,2.190042202
2012,Main Basin,MZ25,1,43.51966667,-82.20416667,51,silty clay ,NA,0,41.4,0,0,0,0,144.9,0,0,0,0,0,0,0,0,0,0,0,0,20.7,186.3,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,9276.7,2.3,8.8,70.5,64,0.1,0.1,1.2,0.1,2,0.6,0,3211.8,2.8,9057,2.1,0.5,37,1628.3,0.2,3.9,28498.6,2.7,24,46,35.4,60.5,20.4,74.7,0.8,0.2,1,8,0.9,2.3,9,0.2,346.3,28.7,0.3,51.7,1,30.7,489.4,31.7,33.9,34.4,5.5,0.658288509,1.256597944
2012,Main Basin,MZ25,2,43.51966667,-82.20416667,51,silty clay ,NA,0,82.8,0,62.1,0,0,496.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,9276.7,2.3,8.8,70.5,64,0.1,0.1,1.2,0.1,2,0.6,0,3211.8,2.8,9057,2.1,0.5,37,1628.3,0.2,3.9,28498.6,2.7,24,46,35.4,60.5,20.4,74.7,0.8,0.2,1,8,0.9,2.3,9,0.2,346.3,28.7,0.3,51.7,1,30.7,489.4,31.7,33.9,34.4,5.5,0.410056577,0.805913833
2012,Main Basin,MZ25,3,43.51966667,-82.20416667,51,silty clay ,NA,0,62.1,0,0,0,20.7,600.3,0,0,0,0,0,0,0,0,0,0,0,0,0,124.2,20.7,0,0,0,0,0,20.7,0,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,9276.7,2.3,8.8,70.5,64,0.1,0.1,1.2,0.1,2,0.6,0,3211.8,2.8,9057,2.1,0.5,37,1628.3,0.2,3.9,28498.6,2.7,24,46,35.4,60.5,20.4,74.7,0.8,0.2,1,8,0.9,2.3,9,0.2,346.3,28.7,0.3,51.7,1,30.7,489.4,31.7,33.9,34.4,5.5,0.535238853,1.214092654
2012,Main Basin,MZ34,1,43.87695,-82.52895,45,silty sand ,NA,0,0,0,0,0,20.7,600.3,0,0,0,0,0,0,41.4,0,0,186.3,20.7,0,82.8,103.5,20.7,0,0,0,0,0,0,0,0,0,144.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8538.4,1.5,6.6,79.4,77,0.1,0,1.2,0,1,1.8,0,3185.9,2.3,5641.8,1.4,0.3,29.4,1681,0.2,2.6,28418.4,1.9,42.9,35.2,20.5,47.2,13.7,47.3,0.3,0.2,0.8,9.8,0.5,0.7,7.8,0.1,142.9,32.7,0.3,29.6,1.4,28,489.8,62.5,13.1,24.5,4,0.754052666,1.855790902
2012,Main Basin,MZ34,2,43.87695,-82.52895,45,silty sand ,NA,0,0,0,1531.8,0,41.4,703.8,0,0,0,0,0,0,0,0,0,20.7,20.7,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8538.4,1.5,6.6,79.4,77,0.1,0,1.2,0,1,1.8,0,3185.9,2.3,5641.8,1.4,0.3,29.4,1681,0.2,2.6,28418.4,1.9,42.9,35.2,20.5,47.2,13.7,47.3,0.3,0.2,0.8,9.8,0.5,0.7,7.8,0.1,142.9,32.7,0.3,29.6,1.4,28,489.8,62.5,13.1,24.5,4,0.487978489,0.878449597
2012,Main Basin,MZ34,3,43.87695,-82.52895,45,silty sand ,NA,0,0,0,8673.3,0,0,662.4,0,0,20.7,0,0,0,20.7,0,0,227.7,0,0,0,62.1,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,82.8,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8538.4,1.5,6.6,79.4,77,0.1,0,1.2,0,1,1.8,0,3185.9,2.3,5641.8,1.4,0.3,29.4,1681,0.2,2.6,28418.4,1.9,42.9,35.2,20.5,47.2,13.7,47.3,0.3,0.2,0.8,9.8,0.5,0.7,7.8,0.1,142.9,32.7,0.3,29.6,1.4,28,489.8,62.5,13.1,24.5,4,0.212673415,0.515660219
2012,Main Basin,MZ43,1,44.06681667,-82.74625,30,coarse sand ,NA,0,0,0,6582.6,0,0,20.7,0,0,0,0,0,0,289.8,0,82.8,289.8,0,20.7,124.2,41.4,0,20.7,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,724.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7812.1,0.2,1.1,94.8,96.8,0,0,1.2,0,0.6,6.4,0,3029.8,0.5,4552.4,0.4,0,43.9,1807.9,0,0.3,27699.3,0,17.7,78.1,46.5,74.4,10,54.6,0.7,0.1,2.7,5,1,0,12,0,115.4,56.2,0.2,59.8,1.5,26.1,473,97.9,0.3,1.9,1,0.350188755,0.839856137
2012,Main Basin,MZ43,2,44.06681667,-82.74625,30,coarse sand ,NA,0,0,0,6313.5,0,124.2,144.9,0,0,0,0,0,0,62.1,0,20.7,269.1,0,0,144.9,186.3,0,103.5,0,0,0,20.7,0,0,0,0,62.1,0,0,0,0,0,20.7,0,0,0,0,0,0,0,227.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7812.1,0.2,1.1,94.8,96.8,0,0,1.2,0,0.6,6.4,0,3029.8,0.5,4552.4,0.4,0,43.9,1807.9,0,0.3,27699.3,0,17.7,78.1,46.5,74.4,10,54.6,0.7,0.1,2.7,5,1,0,12,0,115.4,56.2,0.2,59.8,1.5,26.1,473,97.9,0.3,1.9,1,0.32631636,0.889880122
2012,Main Basin,MZ43,3,44.06681667,-82.74625,30,coarse sand ,NA,0,0,0,20.7,0,41.4,41.4,0,0,0,20.7,0,0,20.7,0,41.4,207,0,0,207,248.4,0,414,0,0,0,103.5,0,0,0,434.7,41.4,0,0,0,0,0,0,20.7,0,0,0,0,0,0,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7812.1,0.2,1.1,94.8,96.8,0,0,1.2,0,0.6,6.4,0,3029.8,0.5,4552.4,0.4,0,43.9,1807.9,0,0.3,27699.3,0,17.7,78.1,46.5,74.4,10,54.6,0.7,0.1,2.7,5,1,0,12,0,115.4,56.2,0.2,59.8,1.5,26.1,473,97.9,0.3,1.9,1,0.856536013,2.224009604
2012,Main Basin,MZ44,1,44.09508333,-82.71771667,39,silty sand ,NA,0,0,0,0,0,124.2,227.7,0,0,0,0,0,0,0,0,0,20.7,0,0,103.5,0,0,0,0,0,0,0,0,0,0,20.7,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7946.7,1.3,5.8,80.7,79.2,0.1,0,1.2,0,1.4,6,0,3062.5,2,4674.8,1.1,0.3,44.8,1795.8,0.2,2.6,27922.5,2.2,18.4,73.1,43.1,73.5,11.3,55.9,0.7,0.2,2.4,10.4,0.5,0.9,9.2,0.1,148.8,53.4,0.3,57.4,1.6,26.3,477.8,59.5,13.8,26.7,4,0.741574393,1.622703741
2012,Main Basin,MZ44,2,44.09508333,-82.71771667,39,silty sand ,NA,0,0,0,62.1,0,41.4,455.4,0,0,0,0,0,0,82.8,0,0,41.4,186.3,0,144.9,124.2,0,0,0,0,0,20.7,0,0,0,0,538.2,0,0,0,0,0,0,20.7,0,0,0,0,0,0,82.8,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,20.7,103.5,0,0,124.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7946.7,1.3,5.8,80.7,79.2,0.1,0,1.2,0,1.4,6,0,3062.5,2,4674.8,1.1,0.3,44.8,1795.8,0.2,2.6,27922.5,2.2,18.4,73.1,43.1,73.5,11.3,55.9,0.7,0.2,2.4,10.4,0.5,0.9,9.2,0.1,148.8,53.4,0.3,57.4,1.6,26.3,477.8,59.5,13.8,26.7,4,0.855365141,2.277000987
2012,Main Basin,MZ44,3,44.09508333,-82.71771667,39,silty sand ,NA,0,0,0,0,0,20.7,414,0,0,0,0,0,0,62.1,0,0,124.2,62.1,0,600.3,41.4,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,82.8,0,0,0,0,0,0,0,0,0,0,0,41.4,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7946.7,1.3,5.8,80.7,79.2,0.1,0,1.2,0,1.4,6,0,3062.5,2,4674.8,1.1,0.3,44.8,1795.8,0.2,2.6,27922.5,2.2,18.4,73.1,43.1,73.5,11.3,55.9,0.7,0.2,2.4,10.4,0.5,0.9,9.2,0.1,148.8,53.4,0.3,57.4,1.6,26.3,477.8,59.5,13.8,26.7,4,0.750415546,1.780511205
2012,Main Basin,MZ45,1,44.24175,-82.54988333,56,silty sand ,NA,0,0,0,124.2,0,207,1593.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,8568.9,1.9,7.6,75.5,72.1,0.1,0,1.2,0.1,1.3,2.6,0,3214,2.5,5277.1,1.8,0.4,39.7,1672.6,0.3,3.1,28672.7,2.5,36.1,47.3,27.7,59.9,14.3,58.5,0.5,0.2,1.1,14.5,0.5,0.9,8.7,0.1,138.7,37.4,0.4,37.4,1.3,27.8,495.4,53.4,15.4,31.2,4.6,0.340103746,0.694085045
2012,Main Basin,MZ45,2,44.24175,-82.54988333,56,silty sand ,NA,0,20.7,0,20.7,0,62.1,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,8568.9,1.9,7.6,75.5,72.1,0.1,0,1.2,0.1,1.3,2.6,0,3214,2.5,5277.1,1.8,0.4,39.7,1672.6,0.3,3.1,28672.7,2.5,36.1,47.3,27.7,59.9,14.3,58.5,0.5,0.2,1.1,14.5,0.5,0.9,8.7,0.1,138.7,37.4,0.4,37.4,1.3,27.8,495.4,53.4,15.4,31.2,4.6,0.343394175,0.734058914
2012,Main Basin,MZ45,3,44.24175,-82.54988333,56,silty sand ,NA,0,0,0,1304.1,0,82.8,848.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,8568.9,1.9,7.6,75.5,72.1,0.1,0,1.2,0.1,1.3,2.6,0,3214,2.5,5277.1,1.8,0.4,39.7,1672.6,0.3,3.1,28672.7,2.5,36.1,47.3,27.7,59.9,14.3,58.5,0.5,0.2,1.1,14.5,0.5,0.9,8.7,0.1,138.7,37.4,0.4,37.4,1.3,27.8,495.4,53.4,15.4,31.2,4.6,0.53903701,0.906692753
2012,Main Basin,MZ72,1,44.40465,-83.20806667,23,sand ,NA,0,82.8,0,517.5,0,20.7,227.7,0,0,0,0,0,0,0,0,0,0,20.7,0,0,20.7,0,124.2,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,20.7,0,0,20.7,0,0,0,0,20.7,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6078,1.4,5.7,81.8,79.4,0.1,0,1.2,0,0.7,6.2,0.1,2419.8,2.7,2099.4,1.3,0.3,31.9,2096.6,0.1,2.2,24548.5,1.7,6.9,33.6,21.2,39.8,10.4,52.5,0.3,0.1,0.9,5.4,0.7,0.7,8.8,0.1,182.9,28.1,0.3,26.1,0.7,23.5,405.7,67.7,11.1,21,3.5,0.721498764,1.708530752
2012,Main Basin,MZ72,2,44.40465,-83.20806667,23,sand ,NA,0,20.7,0,248.4,0,41.4,165.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6078,1.4,5.7,81.8,79.4,0.1,0,1.2,0,0.7,6.2,0.1,2419.8,2.7,2099.4,1.3,0.3,31.9,2096.6,0.1,2.2,24548.5,1.7,6.9,33.6,21.2,39.8,10.4,52.5,0.3,0.1,0.9,5.4,0.7,0.7,8.8,0.1,182.9,28.1,0.3,26.1,0.7,23.5,405.7,67.7,11.1,21,3.5,0.678145273,1.418069365
2012,Main Basin,MZ72,3,44.40465,-83.20806667,23,sand ,NA,0,41.4,0,41.4,0,62.1,62.1,0,0,0,0,0,0,20.7,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1,0,0,0,0,0,0,20.7,0,82.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6078,1.4,5.7,81.8,79.4,0.1,0,1.2,0,0.7,6.2,0.1,2419.8,2.7,2099.4,1.3,0.3,31.9,2096.6,0.1,2.2,24548.5,1.7,6.9,33.6,21.2,39.8,10.4,52.5,0.3,0.1,0.9,5.4,0.7,0.7,8.8,0.1,182.9,28.1,0.3,26.1,0.7,23.5,405.7,67.7,11.1,21,3.5,0.864469136,2.085468435
2012,Main Basin,MZ73,1,44.42328333,-83.17525,30,sand ,NA,0,41.4,0,0,0,0,807.3,0,0,0,0,0,0,62.1,0,0,20.7,82.8,0,82.8,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6116.2,1.5,6.2,80.5,78.1,0.1,0,1.2,0,0.7,6.3,0.1,2434,2.4,2195,1.3,0.3,29.4,2104.6,0.2,2.3,24772.4,1.9,7.1,40.5,24.2,45,10.5,61.6,0.3,0.2,1,5.5,0.6,0.9,8.3,0.1,186.1,31.8,0.4,30.9,0.8,23.7,408.4,61.8,14.2,24,3.8,0.542115631,1.29454477
2012,Main Basin,MZ73,2,44.42328333,-83.17525,30,sand ,NA,0,165.6,0,0,0,20.7,393.3,0,0,0,0,0,0,0,0,0,0,144.9,0,0,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6116.2,1.5,6.2,80.5,78.1,0.1,0,1.2,0,0.7,6.3,0.1,2434,2.4,2195,1.3,0.3,29.4,2104.6,0.2,2.3,24772.4,1.9,7.1,40.5,24.2,45,10.5,61.6,0.3,0.2,1,5.5,0.6,0.9,8.3,0.1,186.1,31.8,0.4,30.9,0.8,23.7,408.4,61.8,14.2,24,3.8,0.715741752,1.474758707
2012,Main Basin,MZ73,3,44.42328333,-83.17525,30,sand ,NA,0,62.1,0,0,0,41.4,289.8,0,0,0,0,0,0,20.7,0,0,0,41.4,0,0,20.7,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,82.8,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6116.2,1.5,6.2,80.5,78.1,0.1,0,1.2,0,0.7,6.3,0.1,2434,2.4,2195,1.3,0.3,29.4,2104.6,0.2,2.3,24772.4,1.9,7.1,40.5,24.2,45,10.5,61.6,0.3,0.2,1,5.5,0.6,0.9,8.3,0.1,186.1,31.8,0.4,30.9,0.8,23.7,408.4,61.8,14.2,24,3.8,0.720423147,1.692799084
2012,Main Basin,MZ74,1,44.4384,-83.1467,40,sand ,NA,0,310.5,0,3477.6,0,476.1,724.5,0,0,0,0,0,0,0,0,0,0,0,0,124.2,20.7,0,0,0,0,0,0,0,0,0,20.7,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4,0,0,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,6148.8,1.2,5.8,82.8,81.1,0.1,0,1.2,0,0.3,6.4,0.1,2445.8,2.1,2291.5,1.1,0.3,21.1,2109.5,0.1,1.8,24954.7,1.5,4.7,39.2,22.1,39.7,10.5,69.1,0.2,0.1,1.1,5.5,0.3,1.1,7.9,0.1,266.8,28.3,0.4,24.4,0.8,23.8,410.7,60.3,16.9,22.7,3.8,0.534024083,1.174859864
2012,Main Basin,MZ74,2,44.4384,-83.1467,40,sand ,NA,0,165.6,0,289.8,0,289.8,848.7,0,0,0,0,0,0,20.7,0,0,0,0,0,82.8,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,6148.8,1.2,5.8,82.8,81.1,0.1,0,1.2,0,0.3,6.4,0.1,2445.8,2.1,2291.5,1.1,0.3,21.1,2109.5,0.1,1.8,24954.7,1.5,4.7,39.2,22.1,39.7,10.5,69.1,0.2,0.1,1.1,5.5,0.3,1.1,7.9,0.1,266.8,28.3,0.4,24.4,0.8,23.8,410.7,60.3,16.9,22.7,3.8,0.732982918,1.632264553
2012,Main Basin,MZ74,3,44.4384,-83.1467,40,sand ,NA,0,103.5,0,82.8,0,41.4,103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8,0,0,0,0,0,0,0,0,0,0,0,0,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,6148.8,1.2,5.8,82.8,81.1,0.1,0,1.2,0,0.3,6.4,0.1,2445.8,2.1,2291.5,1.1,0.3,21.1,2109.5,0.1,1.8,24954.7,1.5,4.7,39.2,22.1,39.7,10.5,69.1,0.2,0.1,1.1,5.5,0.3,1.1,7.9,0.1,266.8,28.3,0.4,24.4,0.8,23.8,410.7,60.3,16.9,22.7,3.8,0.827542102,1.833001923
2012,Main Basin,MZ75,1,44.5154,-83.0029,63,silty sand ,NA,0,227.7,0,0,0,62.1,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6414.3,1.2,6.9,79.6,79.8,0,0,1.2,0,1.8,6.8,0,2595,2.5,3002.6,1.1,0.3,22.5,1967.1,0.1,2.3,25640.4,1.7,4.9,24.1,20.9,38.7,10.3,69.6,0.2,0.1,0.7,5.2,0.6,0.5,6.4,0.1,161.6,29,0.3,40.3,0.4,24.3,423.9,56.3,15.8,27.9,4.2,0.406022007,0.706986583
2012,Main Basin,MZ75,2,44.5154,-83.0029,63,silty sand ,NA,0,186.3,0,0,0,144.9,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6414.3,1.2,6.9,79.6,79.8,0,0,1.2,0,1.8,6.8,0,2595,2.5,3002.6,1.1,0.3,22.5,1967.1,0.1,2.3,25640.4,1.7,4.9,24.1,20.9,38.7,10.3,69.6,0.2,0.1,0.7,5.2,0.6,0.5,6.4,0.1,161.6,29,0.3,40.3,0.4,24.3,423.9,56.3,15.8,27.9,4.2,0.395639938,0.719995007
